ID,Phase,color_Ur,color_gr,color_gi,SFR_200Myr,AxisRatio,B_T,SurfaceBrightness,EffectiveRadius,AbsMag_U,AbsMag_B,AbsMag_V,AbsMag_g,AbsMag_r,AbsMag_i,StellarMass,StellarMetallicity,StellarVelDispersion
93_628852,-1,0.2588,0.2576,0.4133,-8.303446021,0.871315777,0.314437571,-19.08172183,1.7606,-19.319,-19.0616,-19.4069,-19.3202,-19.5778,-19.7335,0.08422099999999999,0.015045,65.67830000000001
93_628978,-1,0.3444,0.2705,0.4225,-8.666983674,0.8883236650000002,0.10453227400000001,-19.07497199,1.2545,-18.5524,-18.3597,-18.7237,-18.6263,-18.8968,-19.0488,0.04031600000000001,0.0116186,52.29429999999999
93_630354,1,0.6264,0.3743,0.5723,-8.492288248,0.8654654619999999,0.766738009,-19.21702043,1.9045000000000003,-19.0917,-19.039,-19.5074,-19.3438,-19.7181,-19.9161,0.214208,0.0218729,60.346300000000014
93_630808,1,0.3283,0.2557,0.4006,-8.315669058000001,0.9955700040000001,0.158615738,-19.80935467,1.1869,-19.1999,-19.0099,-19.361,-19.2725,-19.5282,-19.6731,0.050725,0.0114365,56.94909999999999
93_631041,1,0.3938,0.3047,0.4787,-8.701114176000003,0.868228555,0.18833586,-19.27351689,1.2400000000000002,-18.5533,-18.3668,-18.7599,-18.6424,-18.9471,-19.1211,0.070329,0.0169383,62.18019999999999
93_631313,-1,0.237,0.2161,0.3498,-7.930107622000002,0.741835833,0.06546984700000001,-19.66142404,1.3626999999999998,-19.4618,-19.2332,-19.5455,-19.4827,-19.6988,-19.8325,0.060313999999999986,0.012388900000000001,63.13930000000002
93_632528,-1,0.3829,0.2959,0.4654,-8.208665375,0.982380211,0.051397781999999996,-19.05961304,2.1100000000000003,-19.522,-19.335,-19.7211,-19.609,-19.9049,-20.0744,0.12835,0.0164197,59.84369999999999
93_633498,1,0.3418,0.2754,0.4283,-8.394228385000002,0.9805545209999998,0.11612691900000001,-18.72287004,2.0987999999999998,-19.2885,-19.087,-19.4551,-19.3549,-19.6303,-19.7832,0.117406,0.0148914,57.10600000000001
93_633706,-1,0.247,0.2293,0.361,-7.8651886090000005,0.871700585,0.06022034199999999,-19.60867184,1.6789999999999998,-19.8723,-19.6368,-19.9617,-19.89,-20.1193,-20.251,0.07839000000000002,0.0124332,57.498900000000006
93_633796,1,0.22999999999999998,0.2592,0.4294,-8.015649908,0.928519845,0.159120335,-18.91578371,2.1557000000000004,-19.5277,-19.2426,-19.5839,-19.4985,-19.7577,-19.9279,0.212787,0.0213645,66.66429999999998
93_634074,-1,0.4309,0.3283,0.5174,-8.184634934,0.9149109129999999,0.055431767,-18.59864669,2.9602999999999997,-19.6585,-19.4781,-19.8923,-19.7611,-20.0894,-20.2785,0.27767,0.0187621,62.21159999999998
93_634273,1,0.07750000000000001,0.1518,0.24870000000000003,-8.415602237000002,0.71555078,0.2702825,-19.62046173,0.9915,-19.0595,-18.7562,-19.0095,-18.9852,-19.137,-19.2339,0.025941999999999986,0.00936871,56.35740000000001
93_634374,1,0.6596,0.4236,0.6514,-8.627191418000002,0.943100393,0.07538109300000001,-18.85670324,2.2467999999999995,-18.9715,-18.8896,-19.4007,-19.2075,-19.6311,-19.8589,0.203484,0.0185482,60.90880000000001
93_634884,-1,0.327,0.2961,0.4794,-8.576558182,0.9753745199999999,0.10042721,-18.85299307,1.6246,-18.7163,-18.4774,-18.8568,-18.7472,-19.0433,-19.2266,0.10949900000000001,0.0193411,56.865499999999976
93_636018,1,0.4212,0.2865,0.4494,-8.362986917,0.948811054,0.131358947,-19.29822103,1.6467999999999998,-19.2087,-19.0696,-19.4513,-19.3434,-19.6299,-19.7928,0.10955600000000001,0.016811,59.05200000000002
93_636136,-1,0.5667,0.3812,0.6027,-8.490457859999998,0.980551362,0.3930687440000001,-19.24397231,1.8984999999999999,-19.0474,-18.931,-19.3978,-19.2329,-19.6141,-19.8356,0.26558,0.0236088,57.37360000000001
93_636643,1,0.4921,0.3208,0.4941,-8.445596219000002,0.846322894,0.53122665,-19.12917214,1.8316,-19.1669,-19.0526,-19.4681,-19.3382,-19.659,-19.8323,0.137479,0.0169043,54.78990000000002
93_636845,-1,0.5602,0.3732,0.5859,-8.483723668,0.992520332,0.07448924400000001,-18.82632788,2.2381,-19.0845,-18.9732,-19.4313,-19.2715,-19.6447,-19.8574,0.264953,0.0229601,64.55959999999997
93_637296,-1,0.3809,0.2759,0.4289,-8.426824636,0.780494153,0.04566084299999999,-19.80838718,1.2014,-19.1471,-18.982,-19.3535,-19.2521,-19.528,-19.681,0.052863,0.0114778,57.65469999999999
93_637847,-1,0.6715,0.4439,0.6921,-8.505900691999999,0.827858567,0.199504848,-19.14623672,2.0968999999999998,-19.0057,-18.913,-19.4366,-19.2333,-19.6772,-19.9254,0.393736,0.02523,57.93610000000001
93_638877,1,0.6054,0.3898,0.5986,-8.647356036999998,0.87923491,0.40226882700000005,-19.14324546,1.7896000000000003,-18.9116,-18.8206,-19.2992,-19.1272,-19.517,-19.7258,0.12019,0.0164208,58.309400000000004
93_638944,-1,0.4017,0.2625,0.4006,-8.983316504999998,0.9208690928148247,0.36333014537368635,-18.79842442,0.2550000000000001,-14.9444,-14.8174,-15.1787,-15.0836,-15.3461,-15.4842,0.0005759999999999872,0.0055114,33.2771
93_640042,-1,0.5676,0.3354,0.5007,-8.922033545999998,0.821734786,0.225161064,-19.68129324,0.6678,-17.5623,-17.5005,-17.9367,-17.7945,-18.1299,-18.2952,0.013399999999999994,0.0109089,52.79610000000001
93_640043,-1,0.4493,0.3225,0.499,-8.869359957000002,0.979199886,0.44000156499999993,-18.96021837,0.8840999999999999,-17.4761,-17.3194,-17.7325,-17.6029,-17.9254,-18.1019,0.028714,0.0145465,39.24920000000001
93_640743,-1,0.428,0.3395,0.5446,-7.860709625,0.939776957,0.027708661000000006,-18.38656956,3.5430000000000006,-19.7649,-19.5699,-19.9895,-19.8534,-20.1929,-20.398,0.43725400000000003,0.0197128,61.12530000000002
93_641078,-1,0.11770000000000003,0.17219999999999996,0.2851,-8.328493184999997,0.9198606610000001,0.047382657,-18.97755264,1.4539,-19.1004,-18.8117,-19.0811,-19.0459,-19.2181,-19.331,0.04617800000000001,0.0123744,58.55840000000002
93_641190,1,0.447,0.315,0.4828,-8.654107501999999,0.927493751,0.125872166,-19.45929931,1.1799,-18.6598,-18.51,-18.9175,-18.7918,-19.1068,-19.2746,0.036839,0.0111993,55.38740000000002
93_641929,-1,0.3052,0.2701,0.4301,-8.280507118,0.918572605,0.158145513,-19.03760219,1.8309,-19.3039,-19.0756,-19.4338,-19.339,-19.6091,-19.7691,0.11067099999999999,0.0147521,56.5769
93_642255,1,0.2759,0.2538,0.4018,-8.336689536999998,0.971490264,0.40900849499999997,-18.89178696,1.8929,-19.2934,-19.056,-19.4013,-19.3155,-19.5693,-19.7173,0.126039,0.0172545,54.80489999999999
93_643248,1,0.4205,0.3032,0.4817,-8.591206042,0.824784577,0.28286784100000006,-19.43815557,1.3359,-18.831,-18.6709,-19.0652,-18.9483,-19.2515,-19.43,0.100714,0.0164462,54.041399999999996
93_643369,1,0.040200000000000014,0.18320000000000003,0.3262,-7.691626645999999,0.734184027,0.14407000199999997,-18.96857999,2.1868000000000003,-19.8863,-19.5124,-19.7801,-19.7433,-19.9265,-20.0695,0.16597500000000004,0.0169444,61.994299999999974
93_643496,-1,0.2627,0.235,0.3744,-8.637618102999998,0.9229270820000001,0.06296466700000002,-19.4156463,1.0722,-18.669,-18.4419,-18.7714,-18.6967,-18.9317,-19.0711,0.028939999999999997,0.0113549,49.9165
93_644217,-1,0.14100000000000007,0.2105,0.3454,-8.571679637000003,0.886496782,0.117017221,-19.24544301,1.0659,-18.5979,-18.286,-18.5852,-18.5284,-18.7389,-18.8738,0.031900000000000005,0.0135206,51.1849
93_645187,1,0.375,0.3086,0.4896,-8.547707617000002,0.934719145,0.377939829,-19.09871899,1.6768,-19.0096,-18.8006,-19.1948,-19.076,-19.3846,-19.5656,0.151898,0.018563,58.219299999999976
93_645320,1,0.4199,0.2896,0.4583,-8.498809818,0.671066821,0.189918539,-19.40168255,1.4472,-18.9883,-18.844,-19.2276,-19.1186,-19.4082,-19.5769,0.10367999999999997,0.0177585,54.21110000000001
93_645417,-1,0.4019,0.3006,0.47,-8.292382473000002,0.9485307929999999,0.06157586500000002,-18.41585483,2.5951,-19.3108,-19.1364,-19.5273,-19.4121,-19.7127,-19.8821,0.149704,0.0158496,55.821399999999976
93_645678,1,0.22819999999999996,0.19849999999999998,0.3173,-8.335989815000001,0.9113002420000001,0.14814945799999998,-19.41307444,1.2477,-19.1073,-18.891,-19.1909,-19.137,-19.3355,-19.4543,0.04451499999999999,0.0103941,55.24139999999998
93_645888,-1,0.4235,0.3122,0.4908,-8.181218871000002,0.9875437619999999,0.06847137100000002,-19.87930214,1.4839,-19.5208,-19.353,-19.754,-19.6321,-19.9443,-20.1229,0.072365,0.0126591,57.412300000000016
93_645963,1,0.327,0.2901,0.4686,-8.054347351000002,0.9564890270000002,0.430727016,-18.78570681,2.5320000000000005,-19.6364,-19.405,-19.7792,-19.6733,-19.9634,-20.1419,0.25043,0.0189525,63.289500000000004
93_646295,-1,0.2474,0.2272,0.3631,-8.165646795999999,0.854921043,0.06027716,-20.07448116,1.0834,-19.3673,-19.1352,-19.4571,-19.3875,-19.6147,-19.7506,0.03727000000000001,0.0104547,53.43300000000001
93_647857,1,0.3064,0.2376,0.3734,-8.52264994,0.886059642,0.72110714,-18.76686486,1.6726,-18.9328,-18.7435,-19.0794,-19.0016,-19.2392,-19.375,0.07254899999999999,0.0144841,52.59239999999999
93_649055,1,0.1982,0.2282,0.3656,-8.596963917000002,0.935382545,0.18986974900000003,-19.68172532,1.0,-18.8516,-18.5718,-18.8909,-18.8216,-19.0498,-19.1872,0.047200999999999986,0.0130291,55.60120000000001
93_652243,-1,0.432,0.3497,0.5514,-8.382798762999998,0.9598493579999999,0.061776973,-18.16686022,3.2921,-19.4278,-19.2223,-19.6537,-19.5101,-19.8598,-20.0615,0.248516,0.018937,58.895499999999984
93_653100,1,0.4669,0.3174,0.4814,-8.950953523999999,0.745629966,0.2774793904091045,-19.22570138,0.5276,-16.7414,-16.6079,-17.0193,-16.8909,-17.2083,-17.3723,0.0058429999999999906,0.0086973,37.22229999999999
93_653216,-1,0.6017,0.39,0.6049,-8.568993618,0.9831555490000001,0.06413595599999998,-18.85191547,1.8981999999999997,-18.7249,-18.6319,-19.1074,-18.9366,-19.3266,-19.5415,0.145341,0.016721,57.60030000000002
93_653380,-1,0.4006,0.3016,0.4669,-8.838578521999999,0.946238935,0.156033764,-19.6345621,0.7705,-17.9767,-17.8,-18.1927,-18.0757,-18.3773,-18.5426,0.021858999999999993,0.0120837,56.064600000000006
93_654553,1,0.6131,0.3687,0.5758,-8.679724266,0.9673514959999999,0.05272342399999997,-19.24143742,1.5461,-18.6285,-18.5711,-19.0319,-18.8729,-19.2416,-19.4487,0.131118,0.0205068,55.36149999999999
93_654674,-1,0.4621,0.317,0.4945,-8.503406905999999,0.9928850529999999,0.14670061200000004,-19.01322848,1.8025999999999998,-19.0294,-18.8918,-19.3005,-19.1745,-19.4915,-19.669,0.09582199999999999,0.015588,55.829000000000015
93_655324,-1,0.3811,0.3004,0.4776,-8.889125232000001,0.829168677,0.658935354,-19.06029423,0.788,-17.3865,-17.1935,-17.5817,-17.4672,-17.7676,-17.9448,0.02718900000000001,0.0151816,45.5131
93_655606,-1,0.22499999999999998,0.2442,0.4058,-7.984430953,0.977023244,0.06154535999999998,-18.40424592,2.7769999999999997,-19.6018,-19.3296,-19.6592,-19.5826,-19.8268,-19.9884,0.232838,0.0194335,60.45859999999998
93_655689,-1,0.3343,0.3025,0.4877,-8.573536439000002,0.9448254110000001,0.08767447500000003,-18.36119893,2.1893000000000002,-18.8639,-18.6242,-19.009,-18.8957,-19.1982,-19.3834,0.14972800000000003,0.0180849,55.054300000000026
93_656210,-1,0.4881,0.3362,0.521,-8.750324135000001,0.902571321,0.204975516,-19.01920058,1.4326,-18.4948,-18.3578,-18.785,-18.6467,-18.9829,-19.1677,0.05520900000000001,0.0148166,57.217899999999986
93_656331,-1,0.4704,0.3174,0.497,-8.596109479999999,0.9541207550000002,0.18376414800000002,-18.57148951,1.9680999999999997,-18.7691,-18.639,-19.0485,-18.9221,-19.2395,-19.4191,0.102943,0.0156247,40.8361
93_656807,-1,0.2564,0.2489,0.3992,-8.437625883,0.949750304,0.10429230499999999,-19.53702442,1.2626999999999997,-19.0891,-18.8399,-19.1784,-19.0966,-19.3455,-19.4958,0.043499,0.0118725,56.03239999999998
93_657191,-1,0.5057,0.3326,0.5173,-8.649537222,0.987058282,0.07752076399999999,-19.35801232,1.3678,-18.7115,-18.5966,-19.0206,-18.8846,-19.2172,-19.4019,0.08250400000000001,0.0157706,57.13309999999998
93_657278,-1,0.2481,0.2231,0.3545,-8.734790470999998,0.890890956,0.37296484800000007,-19.20585677,0.9141,-18.189,-17.9627,-18.2823,-18.214,-18.4371,-18.5685,0.015802000000000004,0.0108034,49.979
93_657820,-1,0.2977,0.2423,0.3878,-8.830195146000001,0.9759346250000001,0.134615978,-19.09794543,0.9444000000000001,-18.0281,-17.8259,-18.1633,-18.0835,-18.3258,-18.4713,0.02489299999999999,0.0129975,57.46379999999999
93_657821,-1,0.22350000000000003,0.1846,0.3045,-8.919215909000002,0.974070191,0.24472420494228425,-19.91758625,0.4753,-17.4757,-17.271,-17.5604,-17.5146,-17.6992,-17.8191,0.011531000000000003,0.012744,37.9621
93_658098,-1,0.4108,0.2636,0.4063,-8.981727926000001,0.9444683337244263,0.3536711119487981,-18.29592721,0.3684,-15.1328,-15.0121,-15.375,-15.28,-15.5436,-15.6863,0.002478,0.00636899,26.102000000000004
93_658671,1,0.34329999999999994,0.2875,0.4501,-8.887263994999998,0.972527623,0.22871093600000006,-19.01146441,0.7693999999999999,-17.4204,-17.2072,-17.5832,-17.4762,-17.7637,-17.9263,0.015760999999999997,0.011859,46.734300000000005
93_658868,-1,0.4524,0.3052,0.4668,-8.645162738000002,0.9523919819999999,0.063893841,-19.6293098,1.2076,-18.8865,-18.753,-19.1542,-19.0337,-19.3389,-19.5005,0.03174500000000001,0.0113949,48.50030000000001
93_659206,1,0.3326,0.2692,0.4199,-8.621695223000001,0.9582315090000001,0.26610636900000006,-19.43275945,1.117,-18.6561,-18.4537,-18.8159,-18.7195,-18.9887,-19.1394,0.053081,0.0156994,52.2689
93_659369,1,0.5639,0.3622,0.5545,-8.771307867,0.9255874749999999,0.39947259300000004,-19.25588103,1.2767,-18.3962,-18.2998,-18.7533,-18.5979,-18.9601,-19.1524,0.079947,0.0158903,54.07939999999998
93_660568,1,0.3158,0.251,0.3933,-8.599478548999999,0.95382452,0.21581972800000002,-19.51874625,1.0633,-18.7023,-18.5064,-18.8527,-18.7671,-19.0181,-19.1604,0.040773999999999984,0.0112013,52.98899999999999
93_660820,-1,0.2248,0.2337,0.3742,-8.510098793,0.868258238,0.040943879,-19.35256475,1.2165,-18.909,-18.6482,-18.9728,-18.9001,-19.1338,-19.2743,0.04576200000000001,0.0123974,52.3131
93_660876,1,0.6141,0.3616,0.5489,-8.821131506,0.926697016,0.543047475,-19.10872209,1.238,-18.1665,-18.1176,-18.5758,-18.419,-18.7806,-18.9679,0.04222700000000001,0.0123674,50.5796
93_660965,1,0.2277,0.2264,0.3623,-8.732211586000002,0.938203216,0.402613444,-19.45237752,0.851,-18.2905,-18.0415,-18.3612,-18.2918,-18.5182,-18.6541,0.023746999999999994,0.0101537,51.238800000000005
93_662662,1,0.3696,0.284,0.452,-8.517225891999999,0.8344077470000001,0.291826914,-19.16573371,1.5251,-18.9151,-18.73,-19.1051,-19.0007,-19.2847,-19.4527,0.099159,0.0171474,52.9477
93_662757,1,0.2455,0.2157,0.3418,-8.964264804,0.92703870176185,0.3320626305382697,-18.54290824,0.42390000000000005,-15.8971,-15.6775,-15.9907,-15.9269,-16.1426,-16.2687,0.002828000000000008,0.007426029999999999,29.976600000000005
93_662894,1,0.2838,0.2476,0.3884,-8.722816687,0.849205554,0.24234199000000003,-19.56182922,0.8252,-18.2279,-18.0058,-18.3469,-18.2641,-18.5117,-18.6525,0.03229199999999998,0.0128758,46.1519
93_663965,-1,0.3296,0.2781,0.4352,-8.701380307,0.9871105550000001,0.10347158800000002,-19.12227343,1.2088999999999999,-18.5009,-18.285,-18.6538,-18.5524,-18.8305,-18.9876,0.04513999999999999,0.0141384,50.14479999999999
93_664224,-1,0.4354,0.3132,0.4891,-8.5790524,0.98511821,0.040056645999999994,-19.33295382,1.3608,-18.7854,-18.6276,-19.0307,-18.9076,-19.2208,-19.3967,0.06177800000000001,0.0141566,48.4726
93_664436,-1,0.3096,0.2446,0.383,-8.75738825,0.913873553,0.15043462499999996,-19.34028417,0.8833,-18.1664,-17.9716,-18.3137,-18.2314,-18.476,-18.6144,0.012707000000000005,0.00878241,47.27709999999999
93_665346,-1,0.8548,0.4784,0.7179,-8.89713606,0.985790014,0.072347903,-18.91695388,1.4727,-17.9621,-17.9966,-18.5694,-18.3385,-18.8169,-19.0564,0.09472499999999999,0.0155382,54.9272
93_666093,1,0.2765,0.251,0.3981,-8.433544592999999,0.975804746,0.046661546000000026,-19.09429215,1.5435,-19.0772,-18.844,-19.1866,-19.1027,-19.3537,-19.5008,0.06503099999999998,0.0132004,50.85110000000002
93_666337,-1,0.09379999999999994,0.1918,0.3183,-8.356412613,0.97333473,0.054698362,-19.49469703,1.1597000000000002,-19.1019,-18.768,-19.0485,-19.0039,-19.1957,-19.3222,0.045577000000000006,0.0122809,58.5172
93_666427,1,0.7465,0.4147,0.6247,-8.808995657000002,0.987411797,0.09006106799999998,-18.88362861,1.7346,-18.4234,-18.4334,-18.9461,-18.7552,-19.1699,-19.3799,0.10298299999999998,0.0171199,49.47169999999999
93_666580,-1,0.3591,0.3045,0.4844,-8.670715213,0.9752996559999999,0.170297145,-18.67890869,1.5646,-18.4596,-18.2407,-18.6299,-18.5142,-18.8187,-18.9986,0.10154299999999998,0.0183488,49.41219999999999
93_666874,1,0.08350000000000002,0.1438,0.239,-8.648454546999998,0.8011061550000002,0.593636635,-19.15381417,0.9202,-18.4151,-18.1269,-18.3746,-18.3548,-18.4986,-18.5938,0.019011000000000004,0.0102051,48.068299999999994
93_668284,-1,0.3746999999999999,0.2916,0.455,-8.828851824000001,0.913695753,0.252447481,-19.28985199,0.8941999999999999,-17.9386,-17.7486,-18.1316,-18.0217,-18.3133,-18.4767,0.030671000000000007,0.0124627,46.7354
93_668448,-1,0.1371,0.186,0.3103,-8.584387822,0.9084137079999999,0.29538489600000006,-19.45428256,0.9135000000000001,-18.5117,-18.2251,-18.506,-18.4628,-18.6488,-18.7731,0.039166000000000006,0.0147689,46.235699999999994
93_668989,-1,0.3806,0.2999,0.4716,-8.820809518000003,0.967806041,0.131205359,-19.37782641,0.8682,-17.9147,-17.721,-18.1098,-17.9954,-18.2953,-18.467,0.028192000000000002,0.015274,42.8523
93_669396,-1,0.11609999999999998,0.18769999999999998,0.3054,-8.667409547999998,0.9094544649999999,0.20793076899999996,-19.28243223,0.9373,-18.4804,-18.1716,-18.4534,-18.4088,-18.5965,-18.7142,0.02036799999999999,0.0107053,47.4902
93_669497,1,0.3062,0.2369,0.374,-8.704198258000002,0.9078262449999999,0.08838346500000001,-19.43511923,0.9141999999999999,-18.3251,-18.1369,-18.4718,-18.3944,-18.6313,-18.7684,0.02344800000000001,0.0107291,50.31509999999999
93_669605,-1,0.1638,0.211,0.349,-8.829806531999997,0.8777133229999999,0.737465942,-20.49317803,0.4446,-17.8626,-17.5712,-17.8727,-17.8154,-18.0264,-18.1644,0.03550200000000001,0.0190954,36.1577
93_669679,-1,0.518,0.3349,0.5275,-8.859302352000002,0.9875509139999998,0.108392901,-19.13047412,0.9595999999999999,-17.6688,-17.5634,-17.989,-17.8519,-18.1868,-18.3794,0.03981599999999999,0.0173844,54.08630000000001
93_669741,1,0.2771,0.2215,0.3593,-8.664370162999997,0.698094606,0.775837777,-18.92543062,1.2687,-18.5109,-18.3139,-18.6336,-18.5665,-18.788,-18.9258,0.04521300000000002,0.0128917,48.574999999999996
93_669910,1,0.185,0.1971,0.317,-8.550734795000002,0.93795675,0.11642668399999999,-19.2640148,1.1101,-18.7262,-18.4707,-18.7658,-18.7141,-18.9112,-19.0311,0.02872600000000001,0.0113729,47.9555
93_670054,-1,0.5525,0.3588,0.5455,-8.940069797000001,0.677859902,0.47453230900000004,-19.08403529,0.7250000000000001,-17.0919,-16.9888,-17.4398,-17.2856,-17.6444,-17.8311,0.01752400000000001,0.0110858,45.221799999999995
93_670055,1,0.3222,0.232,0.3639,-8.948163116,0.971744001,0.34769436198868364,-18.97541047,0.44400000000000006,-16.3147,-16.1477,-16.4802,-16.4049,-16.6369,-16.7688,0.006387000000000001,0.009872100000000002,33.76109999999999
93_670152,1,0.22250000000000003,0.2135,0.337,-8.905278081999999,0.719461977,0.4900765005587318,-19.35279628,0.5361,-17.2326,-16.993,-17.3043,-17.2416,-17.4551,-17.5786,0.008465000000000004,0.0101425,42.41230000000001
93_670153,1,0.3651,0.2349,0.3636,-8.960511025000002,0.837094307,0.3057064893272293,-18.78749768,0.5158999999999999,-16.4628,-16.3325,-16.6718,-16.593,-16.8279,-16.9566,0.0047199999999999985,0.00792346,27.268099999999997
93_670513,-1,0.3241,0.2698,0.4395,-8.484967717999998,0.9697659609999999,0.24798244600000002,-18.76203375,1.8176000000000003,-18.9099,-18.6998,-19.0586,-18.9642,-19.234,-19.4037,0.09764499999999998,0.0189661,54.04650000000002
93_670788,-1,0.3734,0.2941,0.4667,-8.503039885999998,0.9611279960000001,0.124009061,-19.34350728,1.4596999999999998,-18.9974,-18.8039,-19.1872,-19.0767,-19.3708,-19.5434,0.07056500000000002,0.0162814,53.4425
93_671297,1,0.3014,0.2734,0.4284,-8.803931726000002,0.914651334,0.270652703,-19.64437097,0.8453,-18.3012,-18.064,-18.4276,-18.3292,-18.6026,-18.7576,0.026724000000000015,0.0114053,49.43939999999999
93_672839,-1,0.19020000000000004,0.1995,0.3226,-8.753323889,0.9643641709999999,0.13955541399999996,-19.47118962,0.7896,-18.1882,-17.9355,-18.2317,-18.1789,-18.3784,-18.5015,0.023207999999999996,0.0117326,50.908199999999994
93_673006,-1,0.16810000000000003,0.2098,0.3418,-8.797057271,0.9124174120000001,0.08298758999999999,-18.67625875,1.0534,-17.9693,-17.6831,-17.9848,-17.9276,-18.1374,-18.2694,0.019125999999999997,0.0131682,39.686499999999995
93_673701,1,0.4083,0.2964,0.4641,-8.642670373999998,0.933810294,0.23874437199999995,-18.80609563,1.6577,-18.7073,-18.5431,-18.9323,-18.8192,-19.1156,-19.2833,0.09491700000000002,0.0186474,48.15899999999999
93_674131,-1,0.4609,0.3186,0.4942,-8.665261450999997,0.924205959,0.07224241899999997,-19.87538304,0.9946,-18.6417,-18.5007,-18.9115,-18.784,-19.1026,-19.2782,0.021968999999999992,0.0113405,52.72690000000001
93_675683,-1,0.26,0.246,0.3868,-8.671987111999998,0.965849638,0.18108907,-19.61112314,0.9933,-18.6954,-18.452,-18.7908,-18.7094,-18.9554,-19.0962,0.029147999999999993,0.0108652,47.5647
93_675758,1,0.378,0.2772,0.4305,-8.836139801999998,0.800534308,0.20176582200000004,-19.3077429,0.7910000000000001,-17.7514,-17.5828,-17.9542,-17.8522,-18.1294,-18.2827,0.024939000000000003,0.0128016,42.23030000000001
93_676477,1,0.22260000000000002,0.2141,0.3395,-8.685811107,0.8560388679999998,0.46888628500000007,-18.9976547,1.1350999999999998,-18.4571,-18.2163,-18.5283,-18.4656,-18.6797,-18.8051,0.030561999999999992,0.0119952,46.525499999999994
93_677178,1,0.607,0.3909,0.613,-8.731104622,0.973116159,0.12129880999999999,-18.90279508,1.6422,-18.3779,-18.2886,-18.7652,-18.594,-18.9849,-19.207,0.141826,0.021338,51.79649999999999
93_677249,1,0.4847,0.3299,0.5142,-8.858793833,0.7520242930000001,0.565247858,-19.24714694,0.8858000000000001,-17.707,-17.5757,-17.996,-17.8618,-18.1917,-18.376,0.03733699999999999,0.0139971,44.4749
93_677570,1,0.15949999999999998,0.17740000000000003,0.287,-8.62083127,0.806461275,0.596616106,-19.73809639,0.7916000000000001,-18.5469,-18.2902,-18.5696,-18.529,-18.7064,-18.816,0.025141999999999987,0.011851,45.4302
93_677571,1,0.4985,0.333,0.5101,-8.987402951999998,0.9589144408494661,0.36967088359893246,-18.57885963,0.3687,-15.2246,-15.103,-15.5273,-15.3901,-15.7231,-15.9002,0.0030859999999999993,0.00926019,29.023399999999995
93_677838,1,0.3841,0.3027,0.4688,-8.868827398,0.903355598,0.10875071100000001,-19.31071692,0.7544,-17.629,-17.4359,-17.8271,-17.7104,-18.0131,-18.1792,0.016598,0.0106083,48.8506
93_677972,-1,0.7564,0.4745,0.7175,-8.988892001000002,0.934340298,0.30660531077563996,-18.96685501,0.4531,-15.6091,-15.556,-16.1173,-15.891,-16.3655,-16.6085,0.005993999999999992,0.0108866,32.59089999999999
93_678105,-1,0.19730000000000003,0.2219,0.3546,-8.838601570999998,0.936083496,0.239778328,-19.58912041,0.6518999999999999,-17.8509,-17.5782,-17.8922,-17.8263,-18.0482,-18.1809,0.018946000000000005,0.0129247,39.08939999999999
93_678387,-1,0.3084,0.2841,0.4433,-8.974285299999998,0.7807304260000001,0.35871232269731734,-19.1612021,0.34059999999999996,-15.8981,-15.6555,-16.027,-15.9224,-16.2065,-16.3657,0.002614000000000008,0.00817629,37.4799
93_679135,-1,0.6934,0.418,0.6502,-8.654038239999998,0.9513134960000001,0.05852348000000002,-18.75847274,1.8733999999999997,-18.417,-18.3768,-18.881,-18.6924,-19.1104,-19.3426,0.186869,0.0231412,53.51259999999999
93_679260,1,0.5698,0.3372,0.5173,-8.705049972000001,0.773179889,0.540583929,-19.60667891,1.084,-18.408,-18.3469,-18.7815,-18.6406,-18.9778,-19.1579,0.06727800000000002,0.0184093,51.3876
93_679529,1,0.7251,0.4163,0.6324,-8.874530813000002,0.9109596010000001,0.3641988460000001,-19.73725057,0.9094,-17.86,-17.8479,-18.3599,-18.1688,-18.5851,-18.8012,0.07127300000000002,0.0216561,48.18820000000001
93_679752,1,0.4633,0.3354,0.5203,-8.856993676,0.749935985,0.45614902499999993,-19.12467569,0.9618999999999999,-17.7912,-17.633,-18.0561,-17.9191,-18.2545,-18.4394,0.03581299999999999,0.0143854,47.3498
93_680697,-1,0.3881,0.2852,0.443,-8.764451364999998,0.9454354050000001,0.09185824000000001,-19.19525008,1.0768,-18.2705,-18.1009,-18.4804,-18.3734,-18.6586,-18.8164,0.031063000000000004,0.0122286,44.909499999999994
93_681215,1,0.3638,0.2826,0.4392,-8.86405539,0.876308203,0.394143505,-19.18607282,0.8096000000000001,-17.7011,-17.5125,-17.8874,-17.7823,-18.0649,-18.2215,0.02035799999999999,0.0113473,47.226699999999994
93_682485,-1,0.3598,0.2773,0.4434,-8.699856146,0.960428059,0.27554579,-19.06339976,1.23,-18.3754,-18.1899,-18.558,-18.4579,-18.7352,-18.9013,0.05797500000000002,0.0163948,49.9603
93_683424,1,0.0595,0.1428,0.23370000000000002,-8.882589493,0.907114625,0.19081857338568112,-19.21809576,0.5179,-17.3218,-17.012,-17.2578,-17.2385,-17.3813,-17.4722,0.0049490000000000115,0.00741785,38.31320000000001
93_683697,-1,0.2999,0.2711,0.4209,-8.799529892000002,0.949592829,0.159566783,-19.59584125,0.7410999999999999,-18.0195,-17.7842,-18.1456,-18.0483,-18.3194,-18.4692,0.021433999999999988,0.0104989,45.9709
