ID,Phase,color_Ur,color_gr,color_gi,SFR_200Myr,AxisRatio,B_T,SurfaceBrightness,EffectiveRadius,AbsMag_U,AbsMag_B,AbsMag_V,AbsMag_g,AbsMag_r,AbsMag_i,StellarMass,StellarMetallicity,StellarVelDispersion
92_707056,-1,0.298,0.2843,0.4452,-8.927576798,0.820560217,,-18.67714395,0.745,-17.0494,-16.7964,-17.1672,-17.0631,-17.3474,-17.5083,0.015595,0.0121087,44.1945
92_707570,-1,0.257,0.2642,0.4261,-8.801047536,0.913217723,0.154731472,-19.32283679,0.8336,-17.9406,-17.6744,-18.0232,-17.9334,-18.1976,-18.3595,0.020343,0.0131496,44.8724
92_708156,1,0.5743,0.346,0.5225,-8.97692076,0.552427113,,-18.93355551,0.4399,-15.917,-15.8507,-16.2927,-16.1453,-16.4913,-16.6678,0.003471,0.00734674,39.7459
92_708429,-1,0.2453,0.2369,0.378,-8.899363919,0.810697019,,-18.75280068,0.7181,-17.1623,-16.917,-17.246,-17.1707,-17.4076,-17.5487,0.010856,0.0106895,42.3939
92_708771,-1,0.2868,0.2091,0.3313,-8.957875545,0.903940022,,-18.88562496,0.4561,-16.3881,-16.2156,-16.5277,-16.4658,-16.6749,-16.7971,0.004398,0.00933754,42.2002
92_709152,1,0.5821,0.3953,0.6082,-8.859232867,0.847874105,0.110888944,-19.22937418,0.9378,-17.652,-17.5329,-18.0132,-17.8388,-18.2341,-18.447,0.030559,0.0117444,44.2646
92_709300,-1,0.4729,0.335,0.5257,-8.81493619,0.932613313,0.146275927,-18.9828652,1.0956,-17.8682,-17.7196,-18.1424,-18.0061,-18.3411,-18.5318,0.032029,0.0158175,44.3879
92_709339,-1,0.1921,0.2141,0.3374,-8.96090622,0.925955653,,-18.70248847,0.4677,-16.3333,-16.0641,-16.3739,-16.3113,-16.5254,-16.6487,0.004345,0.00920835,36.7708
92_709426,-1,0.5393,0.3585,0.5426,-8.919079047,0.919933617,0.141571029,-19.99131251,0.4927,-17.204,-17.0891,-17.5385,-17.3848,-17.7433,-17.9274,0.009503,0.0100563,40.152
92_711105,1,0.224,0.224,0.3539,-8.940481968,0.773189247,,-19.18741447,0.4749,-16.8097,-16.5597,-16.8785,-16.8097,-17.0337,-17.1636,0.005099,0.00919395,38.3591
92_711816,-1,0.5358,0.3135,0.4825,-8.937672223,0.814583778,,-19.10911085,0.6244,-16.8606,-16.7979,-17.2097,-17.0829,-17.3964,-17.5654,0.008912,0.0104352,43.4438
92_711892,-1,0.2268,0.2084,0.3307,-8.960064196,0.721359789,,-18.90949911,0.4211,-16.2921,-16.0632,-16.3703,-16.3105,-16.5189,-16.6412,0.00254,0.00771357,32.7911
92_711948,1,0.2122,0.2132,0.3435,-8.870296141,0.718277395,,-19.26985038,0.6664,-17.5887,-17.34,-17.6493,-17.5877,-17.8009,-17.9312,0.013125,0.0103962,39.7425
92_712217,1,0.4126,0.2854,0.4403,-8.94846357,0.875782847,,-19.04069846,0.5049,-16.5065,-16.3601,-16.742,-16.6337,-16.9191,-17.074,0.006236,0.00987606,39.3624
92_712579,1,0.5359,0.3396,0.5212,-8.920793934,0.699731588,0.640283443,-19.21821479,0.7002,-17.1472,-17.0515,-17.4856,-17.3435,-17.6831,-17.8647,0.022638,0.0127724,39.3358
92_712686,1,0.3954,0.2937,0.471,-8.790087691,0.931354403,0.317326132,-18.66183572,1.1862,-17.8285,-17.6572,-18.0401,-17.9302,-18.2239,-18.4012,0.039252,0.0157156,44.5922
92_713366,-1,0.2263,0.2048,0.3289,-8.881748548,0.873252332,,-19.42954428,0.5506,-17.3404,-17.1152,-17.4194,-17.3619,-17.5667,-17.6908,0.011809,0.0113222,39.7195
92_713569,-1,0.5212,0.3391,0.5214,-8.880056793,0.979960024,0.147581932,-19.25190264,0.7774,-17.4142,-17.306,-17.737,-17.5963,-17.9354,-18.1177,0.019928,0.0131286,39.657
92_713984,-1,0.445,0.3215,0.4994,-8.879498781,0.954382241,0.097912953,-19.08064485,0.8617,-17.5445,-17.3857,-17.7964,-17.668,-17.9895,-18.1674,0.022226,0.0123286,43.3118
92_714340,-1,0.7228,0.4072,0.6224,-8.908206376,0.971252501,0.159408037,-19.12677418,0.9378,-17.386,-17.385,-17.8864,-17.7016,-18.1088,-18.324,0.043613,0.0149445,44.6746
92_715241,-1,0.2535,0.2796,0.4437,-8.909498857,0.959675491,0.5654381,-20.26884323,0.4493,-17.5386,-17.2496,-17.612,-17.5125,-17.7921,-17.9562,0.027792,0.0159112,38.0241
92_715348,-1,0.2013,0.2404,0.3866,-8.834690093,0.971678495,0.287550048,-18.83137908,0.993,-17.9362,-17.6449,-17.973,-17.8971,-18.1375,-18.2837,0.034875,0.0142465,43.1428
92_715477,-1,0.405,0.2986,0.4645,-8.98247282,,,-18.63650186,0.3477,-15.2889,-15.121,-15.5099,-15.3953,-15.6939,-15.8598,0.002467,0.00883241,38.0005
92_716476,-1,0.7769,0.4718,0.7087,-8.986359174,0.98059839,,-18.92954432,0.457,-15.5931,-15.5627,-16.1238,-15.8982,-16.37,-16.6069,0.006056,0.0108563,32.7298
92_716636,-1,0.1229,0.1966,0.3231,-8.960335023,,,-18.61166649,0.3915,-15.8818,-15.5704,-15.8562,-15.8081,-16.0047,-16.1312,0.002677,0.00884134,35.7525
92_717593,-1,0.2958,0.2506,0.4008,-8.812404838,0.975886583,0.082799727,-18.822074,0.9257,-17.6851,-17.4717,-17.8141,-17.7303,-17.9809,-18.1311,0.022697,0.0126855,42.4348
92_717620,1,0.5249,0.3485,0.5332,-8.947167071,0.695678115,,-18.97894935,0.6909,-16.8858,-16.7688,-17.2093,-17.0622,-17.4107,-17.5954,0.014897,0.0115837,38.3459
92_717741,-1,0.6521,0.4053,0.614,-8.912970802,0.979172945,0.050310498,-18.86740705,1.0171,-17.4234,-17.3575,-17.8528,-17.6702,-18.0755,-18.2842,0.022542,0.0115299,45.537
92_717902,-1,0.7007,0.4013,0.6015,-8.968968517,0.761090815,,-18.93547741,0.5878,-16.2964,-16.2815,-16.7782,-16.5958,-16.9971,-17.1973,0.00926,0.0110554,37.3862
92_718218,-1,0.9242,0.5229,0.7863,-8.932976347,0.975088298,0.21650433,-19.2815214,1.0141,-17.3666,-17.4118,-18.0263,-17.7679,-18.2908,-18.5542,0.071683,0.0179144,40.1809
92_719199,-1,0.562,0.333,0.5072,-8.964680025,0.847716153,,-19.15889082,0.4859,-16.3375,-16.2753,-16.7058,-16.5665,-16.8995,-17.0737,0.00584,0.0102134,37.9957
92_720018,1,0.2313,0.1836,0.2889,-8.934848364,0.788584292,,-19.1636093,0.4319,-16.6949,-16.4994,-16.7894,-16.7426,-16.9262,-17.0315,0.00299,0.00682828,37.4598
92_720158,-1,0.2285,0.2459,0.3899,-8.883474693,0.906641722,,-18.39584852,1.0281,-17.5735,-17.3009,-17.6363,-17.5561,-17.802,-17.946,0.020779,0.012584,37.4995
92_720973,1,0.2896,0.2337,0.3609,-8.940688981,0.58423835,,-19.15366679,0.4615,-16.6634,-16.4631,-16.7957,-16.7193,-16.953,-17.0802,0.003967,0.00766937,40.6799
92_721376,-1,0.7776,0.4656,0.7019,-8.963443201,0.868291736,0.641654684,-19.33534434,0.6097,-16.5864,-16.5652,-17.1198,-16.8984,-17.364,-17.6003,0.014257,0.0135213,41.0787
92_721686,-1,0.5756,0.3705,0.5644,-8.966838632,0.839638233,,-19.56793059,0.4106,-16.3159,-16.221,-16.6821,-16.521,-16.8915,-17.0854,0.005712,0.00964633,38.8076
92_721751,1,0.1304,0.1508,0.2469,-8.802589523,0.697915018,,-19.29119729,0.5812,-17.5314,-17.2795,-17.5358,-17.511,-17.6618,-17.7579,0.007312,0.00913024,36.9373
92_721936,1,0.2084,0.1871,0.2958,-8.844980862,0.969000399,,-18.9975718,0.7711,-17.7229,-17.5011,-17.7921,-17.7442,-17.9313,-18.04,0.011601,0.0098398,36.1782
92_722277,1,0.2961,0.2302,0.3676,-8.930171724,0.650120437,,-18.71599856,0.6136,-16.7615,-16.5719,-16.9004,-16.8274,-17.0576,-17.195,0.005342,0.00855164,37.2669
92_722452,-1,0.4169,0.3129,0.4853,-8.956071918,0.708481193,,-19.0501753,0.5,-16.4428,-16.2686,-16.6704,-16.5468,-16.8597,-17.0321,0.009006,0.0105512,38.0923
92_722594,1,0.5814,0.3919,0.5982,-8.918132912,0.801218927,0.169339354,-19.00732568,1.0155,-17.5914,-17.4744,-17.9545,-17.7809,-18.1728,-18.3791,0.037474,0.0150204,40.5995
92_723189,-1,0.3625,0.2554,0.4033,-8.819288524,0.986710727,0.509220532,-19.1506329,0.8351,-17.7024,-17.5453,-17.8981,-17.8095,-18.0649,-18.2128,0.022423,0.01487,42.2438
92_723547,-1,0.4879,0.31,0.4832,-8.928196875,0.975164413,,-18.73639852,0.7707,-16.9125,-16.8081,-17.2131,-17.0904,-17.4004,-17.5736,0.015881,0.0142438,41.4137
92_724322,1,0.2172,0.2127,0.3364,-8.947462615,0.759752452,,-18.82748226,0.4795,-16.4718,-16.2282,-16.5384,-16.4763,-16.689,-16.8127,0.004654,0.00957424,33.2497
92_725110,-1,0.2989,0.2055,0.3238,-8.804119519,0.830932021,0.134511784,-19.77922756,0.5941,-17.8155,-17.6574,-17.969,-17.9089,-18.1144,-18.2327,0.0105,0.00975839,37.5923
92_726032,-1,0.5782,0.3803,0.5846,-8.975966488,0.953042865,,-18.68295105,0.4941,-15.783,-15.6796,-16.1466,-15.9809,-16.3612,-16.5655,0.007034,0.0107533,39.4753
92_726076,-1,0.4834,0.3094,0.4728,-8.96886546,0.899078548,,-18.91183026,0.4905,-16.2284,-16.1195,-16.5264,-16.4024,-16.7118,-16.8752,0.004747,0.00914452,37.5612
92_726716,1,0.5263,0.3412,0.5239,-8.965690915,0.834764242,,-18.79636146,0.5509,-16.2311,-16.1249,-16.5588,-16.4162,-16.7574,-16.9401,0.008587,0.0117631,37.5986
92_726905,1,0.379,0.2834,0.4395,-8.953420106,0.826241016,,-18.90649266,0.5169,-16.4648,-16.2894,-16.6662,-16.5604,-16.8438,-16.9999,0.005669,0.00919516,37.3024
92_728047,-1,0.0623,0.1365,0.2224,-8.914888762,0.777684867,,-18.71613019,0.4939,-16.7425,-16.4429,-16.684,-16.6683,-16.8048,-16.8907,0.003439,0.0070222,37.8339
92_728102,1,0.249,0.2047,0.3196,-8.946461852,0.707241714,,-18.83246946,0.4784,-16.5058,-16.3019,-16.6089,-16.5501,-16.7548,-16.8697,0.003545,0.00739072,34.2004
92_728169,1,0.5639,0.3635,0.5574,-8.961354028,0.91935885,,-19.22177733,0.4385,-16.0922,-15.9956,-16.4483,-16.2926,-16.6561,-16.85,0.007223,0.0110345,36.5693
92_728313,-1,0.0481,0.1603,0.262,-8.943499867,0.985879242,,-18.66446781,0.4541,-16.4576,-16.1173,-16.3734,-16.3454,-16.5057,-16.6074,0.00274,0.00874471,37.6205
92_729290,1,0.3237,0.2442,0.3777,-8.972364699,,,-18.79982561,0.3642,-15.7444,-15.5645,-15.9063,-15.8239,-16.0681,-16.2016,0.002262,0.00726579,32.4621
92_730111,1,0.5734,0.386,0.5899,-8.954973026,0.734188616,,-19.42295398,0.5176,-16.6109,-16.4945,-16.9677,-16.7983,-17.1843,-17.3882,0.012167,0.0114793,39.3009
92_730292,1,0.8035,0.4556,0.6844,-8.9716897,0.856653333,0.191019908,-18.99236971,0.7453,-16.6392,-16.6534,-17.2035,-16.9871,-17.4427,-17.6715,0.020133,0.014226,38.6076
92_730495,-1,0.3829,0.2747,0.4271,-8.978113335,0.988885105,,-18.80192455,0.4372,-15.9635,-15.8019,-16.1733,-16.0717,-16.3464,-16.4988,0.004879,0.0106425,35.7151
92_730566,-1,0.5309,0.3937,0.608,-8.914411851,0.950236261,0.45039944,-19.52275297,0.7555,-17.4694,-17.3028,-17.7792,-17.6066,-18.0003,-18.2146,0.050636,0.0206337,41.6733
92_731209,1,0.4139,0.31,0.4766,-8.936115685,0.893984199,,-19.03380802,0.5879,-16.792,-16.6173,-17.0183,-16.8959,-17.2059,-17.3725,0.008742,0.0103059,35.0387
92_731363,-1,0.6313,0.3621,0.5482,-8.945546894,0.979221582,,-19.49239745,0.5601,-16.8509,-16.8183,-17.2777,-17.1201,-17.4822,-17.6683,0.013155,0.0116357,39.5599
92_731753,-1,0.5176,0.3263,0.5061,-8.900502721,0.993419588,0.116231972,-19.08145572,0.6757,-16.9729,-16.8779,-17.2968,-17.1642,-17.4905,-17.6703,0.014547,0.0121781,40.6731
92_732378,-1,0.6478,0.3926,0.5977,-8.951509537,0.966307282,,-18.84615775,0.6412,-16.4064,-16.3529,-16.8368,-16.6616,-17.0542,-17.2593,0.013661,0.0137581,38.7924
92_732469,-1,0.2827,0.2413,0.3892,-8.703786995,0.977838576,0.221258952,-18.65875967,1.3123,-18.2389,-18.0232,-18.358,-18.2803,-18.5216,-18.6695,0.0494,0.0172578,41.8123
92_733041,-1,0.7143,0.4171,0.6315,-8.969162824,0.784750521,,-18.99125568,0.4618,-15.7922,-15.7716,-16.2804,-16.0894,-16.5065,-16.7209,0.006235,0.0103099,39.8474
92_733437,-1,0.5852,0.3781,0.571,-8.977864118,0.625032961,,-18.67847355,0.5175,-15.9151,-15.819,-16.2883,-16.1222,-16.5003,-16.6932,0.005837,0.00950707,35.7753
92_733834,-1,0.2717,0.206,0.3286,-8.904202462,0.856369793,,-19.3298552,0.419,-16.635,-16.4525,-16.759,-16.7007,-16.9067,-17.0293,0.005971,0.00877337,37.5345
92_734116,1,0.5965,0.3439,0.5186,-8.977627927,0.628543496,,-19.18126731,0.374,-15.8039,-15.7615,-16.2031,-16.0565,-16.4004,-16.5751,0.002236,0.00707771,37.7062
92_735080,-1,0.1662,0.1892,0.3034,-8.965775542,,,-18.70095577,0.371,-15.8802,-15.6168,-15.9044,-15.8572,-16.0464,-16.1606,0.003652,0.00872425,34.9344
92_735248,1,0.098,0.1625,0.2649,-8.921157873,0.613915026,,-19.15544721,0.4839,-17.0209,-16.7246,-16.9872,-16.9564,-17.1189,-17.2213,0.004809,0.00845255,36.1676
92_735774,-1,0.3026,0.2607,0.4053,-8.977216845,,,-18.67072187,0.3814,-15.6663,-15.4468,-15.7989,-15.7082,-15.9689,-16.1135,0.002835,0.0087769,34.2529
92_735820,1,0.1696,0.1872,0.2926,-8.967133892,,,-18.70042701,0.3925,-16.0261,-15.768,-16.0551,-16.0085,-16.1957,-16.3011,0.00353,0.00767154,32.0908
92_736271,1,0.1056,0.1599,0.2593,-8.900111555,0.700788379,,-19.34054003,0.4411,-17.005,-16.7187,-16.9804,-16.9507,-17.1106,-17.21,0.006677,0.0086064,34.1278
92_736393,-1,0.4161,0.2916,0.4573,-8.842060967,0.969502151,0.246914462,-18.75181811,1.0576,-17.6943,-17.5441,-17.9293,-17.8188,-18.1104,-18.2761,0.03246,0.0163617,38.2592
92_736619,-1,0.1824,0.2099,0.3364,-8.923067977,0.966002703,,-19.66890382,0.4172,-17.0312,-16.7587,-17.0628,-17.0037,-17.2136,-17.3401,0.008505,0.011946,37.5641
92_736658,-1,0.2054,0.2089,0.3351,-8.869232852,0.931278169,,-20.29959419,0.4518,-17.723,-17.472,-17.7786,-17.7195,-17.9284,-18.0546,0.027073,0.0170859,39.6329
92_736702,1,0.3178,0.232,0.3547,-8.966803915,,,-18.90356456,0.3831,-16.0153,-15.8438,-16.1774,-16.1011,-16.3331,-16.4558,0.002622,0.00728112,32.3116
92_736993,-1,0.2473,0.252,0.4097,-8.785158209,0.993423045,0.270587259,-19.05533919,1.03,-18.107,-17.8456,-18.1849,-18.1023,-18.3543,-18.512,0.039142,0.0187949,40.7555
92_737018,-1,0.171,0.2252,0.362,-8.91395236,0.961092532,,-19.05847011,0.5701,-17.0518,-16.7505,-17.0641,-16.9976,-17.2228,-17.3596,0.010212,0.0117901,39.0662
92_737109,-1,0.1398,0.1579,0.2559,-8.919678183,0.929037929,,-19.63457885,0.3799,-16.92,-16.6675,-16.9318,-16.9019,-17.0598,-17.1578,0.008426,0.0102818,37.4172
92_737394,1,0.4888,0.3088,0.4733,-8.982113107,,,-18.79256444,0.3439,-15.3151,-15.2132,-15.6179,-15.4951,-15.8039,-15.9684,0.003419,0.00850618,35.9745
92_737433,1,0.503,0.3237,0.4933,-8.973758469,0.712163568,,-19.29236621,0.3745,-16.0167,-15.9102,-16.3287,-16.196,-16.5197,-16.6893,0.004077,0.00826374,37.8232
92_737566,-1,0.6806,0.4054,0.6134,-8.972405876,0.920524597,,-18.69101705,0.7058,-16.3845,-16.3444,-16.8437,-16.6597,-17.0651,-17.2731,0.015761,0.0146819,39.8816
92_737684,-1,0.4064,0.274,0.43,-8.867361828,0.876621842,0.682060892,-20.48636448,0.4286,-17.5151,-17.3768,-17.7479,-17.6475,-17.9215,-18.0775,0.030708,0.0176823,36.8488
92_737932,-1,0.2448,0.2347,0.3743,-8.804559555,0.950712383,0.244039405,-20.54519676,0.4418,-17.8919,-17.6483,-17.9761,-17.902,-18.1367,-18.2763,0.019355,0.0134375,39.2715
92_738255,-1,-0.0867,0.0968,0.1676,-8.89341473,0.812762499,,-18.93240909,0.5664,-17.4219,-17.028,-17.2285,-17.2384,-17.3352,-17.406,0.004868,0.00830945,42.0688
92_738290,1,0.3159,0.2154,0.3478,-8.927558463,0.712229371,,-19.28364801,0.4185,-16.474,-16.3213,-16.6395,-16.5745,-16.7899,-16.9223,0.005893,0.0100165,33.6208
92_738421,1,0.4268,0.2851,0.4446,-8.966063274,0.685075939,,-19.06503735,0.4451,-16.2155,-16.0835,-16.4651,-16.3572,-16.6423,-16.8018,0.005833,0.00920921,35.8319
92_738570,-1,0.3494,0.2671,0.4182,-8.903160828,0.956230104,,-19.3437453,0.5372,-16.9825,-16.7989,-17.1603,-17.0648,-17.3319,-17.483,0.010696,0.0128994,36.7012
92_738606,1,0.3025,0.2446,0.3846,-8.92474313,0.681691349,,-19.00294567,0.5825,-16.9219,-16.7209,-17.0615,-16.9798,-17.2244,-17.3644,0.007097,0.00898868,34.9667
92_738641,1,0.1536,0.1937,0.3134,-8.802406182,0.937243581,0.418854582,-19.06327062,0.8136,-17.8823,-17.6012,-17.8913,-17.8422,-18.0359,-18.1556,0.019668,0.0125084,40.3815
92_739210,-1,0.4309,0.2904,0.4522,-8.941841788,0.887436271,,-18.76639877,0.6666,-16.7366,-16.6011,-16.9882,-16.8771,-17.1675,-17.3293,0.014487,0.0120485,38.3179
92_739633,-1,0.4309,0.319,0.4943,-8.941800225,0.861650527,,-19.54823564,0.4718,-16.7457,-16.5767,-16.9846,-16.8576,-17.1766,-17.3519,0.015526,0.0133981,36.9934
92_740289,1,0.4796,0.3136,0.4765,-8.97284871,0.650489688,,-18.75406716,0.532,-16.237,-16.1191,-16.5295,-16.403,-16.7166,-16.8795,0.006247,0.00987758,34.9108
92_740491,-1,0.1038,0.1724,0.2789,-8.914988002,0.885060549,,-19.55236636,0.4119,-17.0626,-16.7603,-17.0306,-16.994,-17.1664,-17.2729,0.00377,0.00836118,37.3324
92_740554,-1,0.6571,0.3596,0.5378,-8.97725051,0.725586534,,-19.15751813,0.437,-16.0448,-16.0399,-16.4999,-16.3423,-16.7019,-16.8801,0.004375,0.00752134,34.9909
92_740855,-1,0.2938,0.2656,0.4211,-8.952647908,0.954922855,,-19.66326669,0.388,-16.628,-16.3935,-16.7494,-16.6562,-16.9218,-17.0773,0.012061,0.0130425,38.1913
92_741066,-1,0.2522,0.2319,0.3633,-8.97664804,,,-18.59764799,0.3739,-15.6564,-15.4226,-15.7505,-15.6767,-15.9086,-16.04,0.001614,0.00735062,29.2449
92_741301,1,0.392,0.2862,0.442,-8.939754057,0.832160413,,-19.67230946,0.3871,-16.5917,-16.4258,-16.8054,-16.6975,-16.9837,-17.1395,0.006235,0.00974034,37.5989
92_741968,-1,-0.0467,0.126,0.2266,-8.622880437,0.873890936,0.600685723,-20.57933882,0.4827,-18.4715,-18.0827,-18.3027,-18.2988,-18.4248,-18.5254,0.035183,0.0181679,37.4535
92_742082,-1,0.6825,0.3679,0.5478,-8.98500266,,,-18.83743123,0.3715,-15.346,-15.3553,-15.8237,-15.6606,-16.0285,-16.2084,0.002198,0.00790545,36.4336
92_742415,-1,0.5827,0.3885,0.593,-8.985533944,0.944041193,,-18.97358929,0.4822,-16.0316,-15.9213,-16.3978,-16.2258,-16.6143,-16.8188,0.007614,0.011354,38.8734
92_742447,1,0.7406,0.4183,0.6247,-8.9719613,0.724719524,,-18.75108655,0.6514,-16.2717,-16.2729,-16.7875,-16.594,-17.0123,-17.2187,0.009562,0.0109099,36.0273
92_742780,-1,0.4166,0.2864,0.4433,-8.953053836,0.967131436,,-19.54254377,0.4042,-16.5329,-16.39,-16.7719,-16.6631,-16.9495,-17.1064,0.006283,0.00982759,34.9141
92_742830,-1,0.1681,0.2026,0.329,-8.839816754,0.968694746,,-19.02171557,0.8196,-17.7962,-17.5179,-17.8158,-17.7617,-17.9643,-18.0907,0.022272,0.0146907,39.2372
92_742982,-1,0.2647,0.2272,0.3594,-8.943933698,0.939699054,,-19.39671007,0.4407,-16.7528,-16.5363,-16.8619,-16.7903,-17.0175,-17.1497,0.009038,0.0126538,37.7848
92_743262,1,0.0869,0.1729,0.2772,-8.92089285,0.558765471,,-18.94693301,0.5415,-17.07,-16.7506,-17.0203,-16.984,-17.1569,-17.2612,0.00709,0.00803371,36.0814
92_743490,-1,0.3241,0.2164,0.3322,-8.958442428,,,-18.93586177,0.3966,-16.1482,-16.0016,-16.3237,-16.2559,-16.4723,-16.5881,0.001728,0.00703974,33.6802
92_744131,-1,0.1525,0.2156,0.3572,-8.755986174,0.993525445,0.148199632,-18.55224238,1.2789,-18.2065,-17.8993,-18.2026,-18.1434,-18.359,-18.5006,0.04838,0.0180068,39.9779
92_744280,-1,0.3347,0.2527,0.3955,-8.968988709,,,-18.99559993,0.3374,-15.714,-15.5346,-15.883,-15.796,-16.0487,-16.1915,0.002359,0.00780268,34.6195
92_744698,1,0.1435,0.1732,0.2872,-8.785484546,0.835747778,,-20.09736239,0.4803,-17.7648,-17.499,-17.7715,-17.7351,-17.9083,-18.0223,0.020507,0.0158505,39.5453
92_744778,-1,0.2308,0.2414,0.3787,-8.967397018,0.983161092,,-19.36347043,0.3704,-16.3863,-16.121,-16.4549,-16.3757,-16.6171,-16.7544,0.005031,0.0112081,37.8994
92_745303,1,0.4094,0.282,0.4357,-8.974740945,,,-18.87133974,0.3405,-15.5017,-15.3569,-15.7351,-15.6291,-15.9111,-16.0648,0.002888,0.00773697,34.3568
92_745564,1,1.2357,0.6315,0.9194,-9,,,-18.3792004,0.2114,-12.8778,-13.0773,-13.8156,-13.482,-14.1135,-14.4014,0.00026,0.00595911,22.17
92_745685,1,0.4874,0.371,0.5626,-8.983315307,0.687435567,,-18.89813255,0.4442,-15.9242,-15.7451,-16.2006,-16.0406,-16.4116,-16.6032,0.004635,0.00924812,36.3962
92_745981,-1,0.2485,0.2062,0.3252,-8.973915396,,,-18.86205769,0.3083,-15.5625,-15.3568,-15.6638,-15.6048,-15.811,-15.93,0.00142,0.00734454,34.4696
92_746107,-1,0.4613,0.313,0.488,-8.946274329,0.883507371,,-19.17700703,0.5531,-16.6669,-16.5338,-16.9394,-16.8152,-17.1282,-17.3032,0.012513,0.0134222,38.4771
92_746919,1,0.5726,0.3163,0.4712,-8.980711847,,,-18.80895647,0.4026,-15.6618,-15.6289,-16.0489,-15.9181,-16.2344,-16.3893,0.001991,0.0067148,32.7203
92_747084,-1,0.0225,0.1221,0.204,-8.910069134,0.789308846,,-19.17070227,0.4584,-17.0583,-16.7381,-16.9653,-16.9587,-17.0808,-17.1627,0.003825,0.00752291,27.5697
92_747522,1,0.2389,0.2421,0.3774,-8.95329201,0.707142472,,-18.95478033,0.4969,-16.6181,-16.3595,-16.6943,-16.6149,-16.857,-16.9923,0.007074,0.00961518,33.8763
92_747568,-1,0.2592,0.2315,0.3764,-8.886989147,0.979602635,,-19.13285322,0.6515,-17.2664,-17.0414,-17.3658,-17.2941,-17.5256,-17.6705,0.013539,0.0137085,39.6369
92_748064,1,0.382,0.2628,0.413,-8.918222861,0.876199067,,-19.57067817,0.4437,-16.7547,-16.6077,-16.9674,-16.8739,-17.1367,-17.2869,0.010922,0.0136378,37.7452
92_748636,-1,0.1062,0.1529,0.2456,-8.944409608,,,-19.05025261,0.3815,-16.4534,-16.176,-16.4328,-16.4067,-16.5596,-16.6523,0.002022,0.00710161,33.7176
92_748669,-1,0.1914,0.1951,0.3147,-8.957876054,,,-19.01506968,0.3784,-16.1916,-15.9453,-16.2387,-16.1879,-16.383,-16.5026,0.00513,0.00884862,33.8767
92_748699,1,0.279,0.2082,0.3318,-8.910355129,0.947377145,,-19.4044873,0.5141,-17.0942,-16.9142,-17.226,-17.165,-17.3732,-17.4968,0.01355,0.0122768,34.9368
92_748899,1,0.237,0.2433,0.3839,-8.959083768,0.670717299,,-18.94148308,0.4332,-16.2938,-16.0328,-16.3664,-16.2875,-16.5308,-16.6714,0.004921,0.00878142,33.3347
92_748985,-1,0.2753,0.2192,0.3449,-8.870699388,0.796231449,,-19.94100264,0.4145,-17.1948,-16.9984,-17.3178,-17.2509,-17.4701,-17.5958,0.010295,0.0112037,36.9985
92_749703,1,-0.0446,0.1186,0.2006,-8.934009028,0.668777645,,-18.96704509,0.4289,-16.7767,-16.3977,-16.6156,-16.6135,-16.7321,-16.8141,0.003622,0.00717175,34.6299
92_749745,-1,0.5503,0.3623,0.5562,-8.972195069,0.962014854,,-18.75423651,0.5291,-16.0391,-15.9298,-16.3826,-16.2271,-16.5894,-16.7833,0.007714,0.0109579,36.4318
92_749888,-1,-0.219,0.0698,0.1232,-8.959989017,,,-18.14144209,0.4817,-16.4826,-15.9964,-16.1643,-16.1938,-16.2636,-16.317,0.002029,0.00654032,36.9836
92_750480,-1,0.4247,0.2884,0.4443,-8.990229447,,,-18.8555597,0.257,-14.8585,-14.7209,-15.1047,-14.9948,-15.2832,-15.4391,0.000675,0.00821316,26.9471
92_750685,-1,0.4285,0.3078,0.4852,-8.956593251,0.932681143,,-19.40576009,0.4679,-16.5488,-16.3917,-16.7889,-16.6695,-16.9773,-17.1547,0.012122,0.0141385,33.2378
92_750863,1,0.3937,0.2615,0.4042,-8.968000063,0.648260891,,-18.64314121,0.4919,-16.1178,-15.9825,-16.344,-16.25,-16.5115,-16.6542,0.003208,0.00721869,33.4129
92_752627,1,0.2968,0.2499,0.3867,-8.979470346,,,-19.06281214,0.3197,-15.7289,-15.5161,-15.8614,-15.7758,-16.0257,-16.1625,0.002262,0.00829883,33.1201
92_752748,-1,0.3395,0.2522,0.4032,-8.863462336,0.975711167,,-19.27512135,0.6522,-17.2894,-17.115,-17.4622,-17.3767,-17.6289,-17.7799,0.015808,0.0155193,38.5398
92_753240,-1,-0.11,0.1276,0.2244,-8.973996501,,,-18.56047055,0.3711,-16.0452,-15.5948,-15.8119,-15.8076,-15.9352,-16.032,0.00248,0.0086864,31.5222
92_754266,1,-0.0083,0.1198,0.2036,-8.892333808,0.899059296,,-19.63497647,0.4101,-17.2885,-16.9416,-17.1649,-17.1604,-17.2802,-17.364,0.00694,0.00924669,35.1393
92_754291,-1,0.5485,0.3384,0.5188,-8.968892893,0.956179202,,-19.06850453,0.4683,-16.1465,-16.0656,-16.498,-16.3566,-16.695,-16.8754,0.006839,0.0115325,31.9218
92_754408,-1,0.312,0.2124,0.3394,-8.977295329,,,-18.48333016,0.3241,-15.1762,-15.0241,-15.3387,-15.2758,-15.4882,-15.6152,0.001335,0.0073857,38.4184
92_755111,-1,0.6758,0.3715,0.5612,-8.996281635,,,-18.16912235,0.2988,-14.166,-14.1655,-14.634,-14.4703,-14.8418,-15.0315,0.001271,0.00736492,28.4947
